utterance_id,text,split
za8zaa8kch_50,It was a 750 mile 11 day 12 stop event on a bicycle,train
6xiy2c7e6x_19,To say that i disagree with it,train
qgx3z0t01s_7,You now have the news they're into creating the news not into reporting it and that's very very dangerous in my opinion very dangerous,train
jgca6o0f2j_4,Fuck it up,train
mhpjakp5uw_10,That doesn't matter if you've got the truthful and sincere john cabot,train
bikjy94rxi_4,Disbelief it just couldn't be happening at this time,train
rozhkbsp7u_5,All day everyday intentional play-based learning was phased in over time,train
rxn378l6s7_25,The vision i have is quite similar to to many other fields including you like in artificial intelligence.,train
v6mod7fmkg_7,"I've issued an executive order requiring masks on federal property and interstate travel like trains, planes and buses.",train
2gkwnyd7z7_2,Often times it doesn't happen in the moment,train
5rpsm0zuct_5,"My journey, and that was a long time ago",train
ulwtjixu32_0,When i was a junior in high school when he announced that he was going to ucla and i said that's it i'm going to ucla,train
25snq7suho_8,Isn't so great and we're sitting under our new pavilion,train
2xe8u0uyso_59,Score is classified.,train
tqcw768s38_18,So i did sort of know what was happening the whole time but it,train
zy1x3ftivv_11,"In 2005 nirvana was a classic rock band, and my book came out",train
1suef3h0vp_10,Talk about your mom getting involved in social work to help particularly women who have been marginalized and who are on the edges of society and it made me think about what's happening in the supreme court and texas and mississippi around abortion access,train
1fkbqtomd6_4,"Subscribe button, thanks so much for watching, we'll see you next week.",train
zy1x3ftivv_4,"Somewhere in his fifties frost reached an agreement with his publisher henry holt that he would receive a regular advance on royalties from his books which eventually managed $1,000 a month.",train
gjkxsnaznq_15,Need to stop attributing our happiness to what's going on externally,train
62mxg63aeg_37,Cause we let the worry be bigger than the wonder of who got it,train
5onwx0vpgc_8,But i don't use this so much i basically just use same glass my own and glass own standard,train
cfikrxrjvb_1,In a couple hours i'll be departing on my final foreign trip as president and while we are abroad i'll have a chance to take a few of your questions but i figured why wait i know that there is a lot of domestic issues that people are thinking about so i want to see if i could clear out some of the underbrush,train
wxxccrv7zr_125,There is no other explanation as to why you would find it acceptable for carers aren't elligible to be paid depends on the care we receive,train
la9b26lzb5_105,Dominic durden's mother is a friend of mine and i know how she has suffered,train
9l10xqtvfh_6,I'm a pessimist because of intelligence but i'm an optimist because of will so,train
l7mf4k94as_103,"And provide teachers with detailed instructional support, presentation materials, assignments, assessments, how to handle diverse student skill levels.",train
tfq4utbozt_1,If you don't have a bible grab one of the bibles we've provided for you ,train
k87czv75jr_1,Of it's challenges. it is a duty that you discharge,train
62mxg63aeg_60,You only got hot sauce are you kidding me,train
1suef3h0vp_8,My dad's still waiting for one of us to go into the hard sciences we frustrated him completely in that regard,train
aper2fqo2b_16,So that was written by the prophet nahum,train
wxxccrv7zr_198,Three years now we've built our government and the lasting values of our party and our country within the trust of the scottish people we've built a reputation for competence and a record of delivery and we have the ambition to change scotland for the better,train
xr210hzoqb_2,The urban league has been on the ground in our communities working quietly day in day out without fanfare,train
oav28xgaki_124,Saw some issues with the improving the quality of the patents so that you don't,train
9cdj4kx65i_27,"Gary oldman of course go the cushy van, his character got a van, i had to run.",train
wxxccrv7zr_106,In coallition he's failed on tuition fees in coallition he failed on his promise to tackle highland's crippling housing debt,train
62mxg63aeg_33,What is going on we've been doing this for three years are you kidding me he's leaving us he's going he's like anxiety stress but look what jesus,train
bo6dxpzax9_2,I'm here striking for future generations,train
i2wzu32h5x_8,Does your dad still have that letter from that mid-level manager at nasa with the red line yeah,train
2iffqv55pw_78,In the past they will remain,train
l7mf4k94as_84,Because in february of 1861 40 years,train
xsany4ol58_12,Difficult days difficult times will cause you to question your faith,train
4a61b1plgq_53,And it was the father's will and it was jesus submission that he would drink that cup of god's righteous judgement against sin,train
vy45akhbms_2,So that is why i wanted to break my silence ,train
hjwuuqq3n8_4,2 days ago i was watching fox soccer channel,train
aper2fqo2b_62,"He says okay, so you want to live your life the way you want to live, you want to be god, you want to play god.",train
4d4qex31aj_4,Unlock this amazing climb,train
m8kgpwvomu_7,They're going to hate you for the rest of your life.,train
tmcogdycv1_4,"No, i'm excited for sure",train
k24r09le79_19,That they will sneer and they will reject and they will spit and curse and they will gnash their teeth at god,train
5pf26rysyi_3,Fresh i enjoy kissing at more than it is,train
tg5yxlee49_1,"I have to say i think ah, i don't think she got better education than i do but people light up when they hear cornell so there's definitely went to a very good school, and i'm sitting",train
ozdz9vep49_19,Again thank you so much dr. mike for taking,train
l7mf4k94as_43,Who writes that script,train
3me8b1kjfb_5,And the people i think we benefited are the people both in our country and around the world who have a stake in health and healthcare,train
rxw91jtavi_79,I was just like i don't want it i still don't want this,train
gzbzyo1xct_6,Funny or whatever but then i realized as i got older that in the history of movie making there have been exactly seven family comedy movies that were made so,train
9ambqm0oyl_26,Well it allows us to compare them allows us to,train
jvl96i8vp6_8,Of course of course sure why not but you know,train
pqw8d77thx_0,Standing alone in the middle of the room 20 eyes staring at her with severe looks,train
6cq0qdzwwy_2,"The fact that people will sit there and start the year and decide they want a new start, a new home, a bigger home, just to make a big change in their life.",train
17s13e5q0t_30,"It was economic growth, the idea is now",train
tqcw768s38_23,And katee sackhoff in a corset i could totally see her in a period piece could you see her in a period piece i think she would be amazing,train
oav28xgaki_85,And the private sector can't be relied on where for one reason or another there's market failure in connection with investment,train
024mu3zivb_11,You're a modern day pharaoh,train
za8zaa8kch_44,"Yep a lot of us have done a lot of tabling, a lot of presentations, a lot of talks.",train
dr1fzhatdy_5,"I stand on the shoulders of the women who went before me i stand side-by-side what we my amazing friends here in this room rita, pagna, sandia but i want to say",train
l90wih8tgi_8,Cannot wait to work with you again,train
55fse3vapp_4,How did you even come up with this idea boss baby like what what were you guys thinking you like okay let's make a movie about a baby,train
2iffqv55pw_18,Without an election without a single public vote being cast that really does take a special kind of incompetence,train
